name,country,latitude,longitude,timezone,population
Emiliano Zapata,Мексика,19.34361,-98.97472,America/Mexico_City,25309
San Antonio Tecómitl,Мексика,19.21778,-98.98806,America/Mexico_City,24397
Licenciado Benito Juárez,Мексика,24.65667,-107.545,America/Mazatlan,24185
Teotihuacán de Arista,Мексика,19.68972,-98.86083,America/Mexico_City,23325
Jesús del Monte,Мексика,19.375,-99.29444,America/Mexico_City,23150
San Jorge Pueblo Nuevo,Мексика,19.25417,-99.62778,America/Mexico_City,23107
Manuel Ojinaga,Мексика,29.56444,-104.41639,America/Ojinaga,22744
Terrazas del Valle,Мексика,32.4875,-116.82667,America/Tijuana,20421
La Ermita,Мексика,21.15194,-101.73306,America/Mexico_City,19703
Lomas del Sur,Мексика,20.4925,-103.4175,America/Mexico_City,19413
Parque Industrial Ciudad Mitras,Мексика,25.78861,-100.44778,America/Monterrey,18312
Mitras Poniente,Мексика,25.77583,-100.42583,America/Monterrey,18246
Villa del Prado 2da Sección,Мексика,32.42389,-116.97167,America/Tijuana,18226
Tres de Mayo,Мексика,18.86861,-99.20833,America/Mexico_City,17966
Don Antonio,Мексика,19.87444,-98.93472,America/Mexico_City,17736
Casa Blanca,Мексика,19.04222,-98.11889,America/Mexico_City,17262
La Providencia Siglo XXI,Мексика,20.06417,-98.71722,America/Mexico_City,16747
Ampliación San Mateo,Мексика,19.61639,-99.14722,America/Mexico_City,16250
Fraccionamiento Ciudad Olmeca,Мексика,18.15056,-94.5525,America/Mexico_City,16074
San Rafael Tlanalapan,Мексика,19.29167,-98.46806,America/Mexico_City,15998
Tecámac de Felipe Villanueva,Мексика,19.71306,-98.96833,America/Mexico_City,15911
Venceremos,Мексика,20.55083,-100.39806,America/Mexico_City,15538
Alborada Jaltenco,Мексика,19.66194,-99.06889,America/Mexico_City,15235
Crucecita,Мексика,15.76889,-96.135,America/Mexico_City,15130
San José de los Olvera,Мексика,20.55257,-100.41511,America/Mexico_City,18406
Zacapu,Мексика,19.82189,-101.78928,America/Mexico_City,52806
Colonia del Sol,Мексика,22.91273,-109.92655,America/Mazatlan,48032
Tres Valles,Мексика,18.23915,-96.13569,America/Mexico_City,17299
Kuah,Малайзия,6.32649,99.8432,Asia/Kuala_Lumpur,30212
Jerantut,Малайзия,3.936,102.3626,Asia/Kuala_Lumpur,33606
Maran,Малайзия,3.586,102.773,Asia/Kuala_Lumpur,111056
Raub,Малайзия,3.7899,101.857,Asia/Kuala_Lumpur,40024
Bentung,Малайзия,3.5316,101.9038,Asia/Kuala_Lumpur,40373
Tanjong Malim,Малайзия,3.681,101.5198,Asia/Kuala_Lumpur,66103
Kuala Kubu Baharu,Малайзия,3.5638,101.6581,Asia/Kuala_Lumpur,194387
Parit Sulung,Малайзия,1.976,102.8835,Asia/Kuala_Lumpur,82399
Batu Pahat,Малайзия,1.8548,102.9325,Asia/Kuala_Lumpur,156236
Parit Raja,Малайзия,1.8681,103.1124,Asia/Kuala_Lumpur,17441
Simpang Renggam,Малайзия,1.825,103.3107,Asia/Kuala_Lumpur,59033
Pekan Nenas,Малайзия,1.51,103.5141,Asia/Kuala_Lumpur,23292
Pontian Besar,Малайзия,1.5059,103.3816,Asia/Kuala_Lumpur,40613
Kampung Pasir Gudang Baru,Малайзия,1.4726,103.878,Asia/Kuala_Lumpur,145639
Pasir Gudang,Малайзия,1.462,103.9053,Asia/Kuala_Lumpur,534659
Kampung Larkin Lama,Малайзия,1.5024,103.744,Asia/Kuala_Lumpur,500000
Kampung Sedenak,Малайзия,1.7114,103.5276,Asia/Kuala_Lumpur,22535
Kota Tinggi,Малайзия,1.7381,103.8999,Asia/Kuala_Lumpur,52743
Taman Senai,Малайзия,1.6006,103.6419,Asia/Kuala_Lumpur,73176
Kulai,Малайзия,1.6561,103.6032,Asia/Kuala_Lumpur,63762
Skudai,Малайзия,1.53741,103.65779,Asia/Kuala_Lumpur,159733
Kempas,Малайзия,1.5489,103.6965,Asia/Kuala_Lumpur,62011
Pelentong,Малайзия,1.5243,103.824,Asia/Kuala_Lumpur,583640
Masai,Малайзия,1.4907,103.8788,Asia/Kuala_Lumpur,141730
Johor Bahru,Малайзия,1.4655,103.7578,Asia/Kuala_Lumpur,858118
Gelang Patah,Малайзия,1.4484,103.5873,Asia/Kuala_Lumpur,64375
Pengerang,Малайзия,1.3651,104.1118,Asia/Kuala_Lumpur,15494
Kluang,Малайзия,2.03046,103.31689,Asia/Kuala_Lumpur,323762
Yong Peng,Малайзия,2.0136,103.0659,Asia/Kuala_Lumpur,27138
Mersing,Малайзия,2.4312,103.8405,Asia/Kuala_Lumpur,22007
Segamat,Малайзия,2.5148,102.8158,Asia/Kuala_Lumpur,69816
Tangkak,Малайзия,2.2673,102.5453,Asia/Kuala_Lumpur,35109
Gerisek,Малайзия,2.2097,102.7095,Asia/Kuala_Lumpur,33217
Pagoh,Малайзия,2.1495,102.7704,Asia/Kuala_Lumpur,95202
Muar,Малайзия,2.0442,102.5689,Asia/Kuala_Lumpur,314776
Bakri,Малайзия,2.0441,102.6527,Asia/Kuala_Lumpur,30280
Labis,Малайзия,2.385,103.021,Asia/Kuala_Lumpur,21906
Kuala Selangor,Малайзия,3.35,101.25,Asia/Kuala_Lumpur,55887
Batang Berjuntai,Малайзия,3.38333,101.41667,Asia/Kuala_Lumpur,20001
Batu Arang,Малайзия,3.31667,101.46667,Asia/Kuala_Lumpur,22579
Kapar,Малайзия,3.13333,101.38333,Asia/Kuala_Lumpur,269627
Shah Alam,Малайзия,3.08507,101.53281,Asia/Kuala_Lumpur,740750
Klang,Малайзия,3.03667,101.44333,Asia/Kuala_Lumpur,240016
Cangkat Jong,Малайзия,3.9851,101.1237,Asia/Kuala_Lumpur,25618
Sungkai,Малайзия,4.0,101.31667,Asia/Kuala_Lumpur,32700
Cukai,Малайзия,4.25,103.41667,Asia/Kuala_Lumpur,82425
Kuala Lipis,Малайзия,4.1842,102.0468,Asia/Kuala_Lumpur,15448
Val Dor,Малайзия,5.25198,100.49046,Asia/Kuala_Lumpur,88600
Papar,Малайзия,5.73333,115.93333,Asia/Kuching,19278
Kuala Penyu,Малайзия,5.5714,115.5984,Asia/Kuching,24200
Kota Kinabalu,Малайзия,5.9749,116.0724,Asia/Kuching,500421
Donggongon,Малайзия,5.90702,116.10146,Asia/Kuching,78086
Putatan,Малайзия,5.9258,116.06094,Asia/Kuching,78340
Kinarut,Малайзия,5.8231,116.0466,Asia/Kuching,15716
Tambunan,Малайзия,5.71667,116.4,Asia/Kuching,29294
Ranau,Малайзия,5.9538,116.6641,Asia/Kuching,19294
Semporna,Малайзия,4.48178,118.61119,Asia/Kuching,62641
Labuan,Малайзия,5.28028,115.2475,Asia/Kuala_Lumpur,95120
Sipitang,Малайзия,5.07903,115.54964,Asia/Kuching,39300
Beaufort,Малайзия,5.3473,115.7455,Asia/Kuching,15855
Lahad Datu,Малайзия,5.02298,118.32897,Asia/Kuching,105622
Sandakan,Малайзия,5.8402,118.1179,Asia/Kuching,439050
Keningau,Малайзия,5.3378,116.1602,Asia/Kuching,77650
Bandar Nabawan,Малайзия,5.0393,116.4274,Asia/Kuching,31807
Tawau,Малайзия,4.24482,117.89115,Asia/Kuching,372615
Dungun,Малайзия,4.775,103.4162,Asia/Kuala_Lumpur,34767
Paka,Малайзия,4.6374,103.4368,Asia/Kuala_Lumpur,21044
Kertih,Малайзия,4.5141,103.4483,Asia/Kuala_Lumpur,24401
Gerik,Малайзия,5.41667,101.13333,Asia/Kuala_Lumpur,30868
Lunas,Малайзия,5.43058,100.53012,Asia/Kuala_Lumpur,18236
Kulim,Малайзия,5.36499,100.56177,Asia/Kuala_Lumpur,170889
Selama,Малайзия,5.2236,100.69262,Asia/Kuala_Lumpur,34800
Bandar Baharu,Малайзия,5.13428,100.49549,Asia/Kuala_Lumpur,44412
Bagan Serai,Малайзия,5.0108,100.54101,Asia/Kuala_Lumpur,20476
Padang Serai,Малайзия,5.51307,100.55356,Asia/Kuala_Lumpur,50757
Bedong,Малайзия,5.72743,100.50876,Asia/Kuala_Lumpur,47585
Kampung Kupang,Малайзия,5.63638,100.84517,Asia/Kuala_Lumpur,18844
Pulai,Малайзия,5.65489,100.89541,Asia/Kuala_Lumpur,19093
Kampung Jeli,Малайзия,5.7,101.83333,Asia/Kuala_Lumpur,17734
Siburan,Малайзия,1.36667,110.4,Asia/Kuching,27286
Tebedu,Малайзия,1.02656,110.36331,Asia/Kuching,25232
Bau,Малайзия,1.41667,110.15,Asia/Kuching,52643
Simpang Empat,Малайзия,4.95,100.63333,Asia/Kuala_Lumpur,58004
Kamunting,Малайзия,4.88333,100.73333,Asia/Kuala_Lumpur,36243
Batu Kurau,Малайзия,4.96667,100.8,Asia/Kuala_Lumpur,22307
Taiping,Малайзия,4.85,100.73333,Asia/Kuala_Lumpur,217647
Padang Rengas,Малайзия,4.76667,100.85,Asia/Kuala_Lumpur,38294
Kuala Kangsar,Малайзия,4.76667,100.93333,Asia/Kuala_Lumpur,39331
Chemor,Малайзия,4.7211,101.1189,Asia/Kuala_Lumpur,30461
Ipoh,Малайзия,4.5841,101.0829,Asia/Kuala_Lumpur,759952
Lahat,Малайзия,4.5388,101.0365,Asia/Kuala_Lumpur,30694
Gua Musang,Малайзия,4.88441,101.96857,Asia/Kuala_Lumpur,19731
Kuala Terengganu,Малайзия,5.3302,103.1408,Asia/Kuala_Lumpur,426500
Marang,Малайзия,5.2056,103.2059,Asia/Kuala_Lumpur,21410
Kampung Teluk Kemang,Малайзия,2.46146,101.85951,Asia/Kuala_Lumpur,16672
Tampin,Малайзия,2.4701,102.2302,Asia/Kuala_Lumpur,28238
Alor Gajah,Малайзия,2.3804,102.2089,Asia/Kuala_Lumpur,20163
Durian Tunggal,Малайзия,2.3125,102.2805,Asia/Kuala_Lumpur,42185
Kampung Ayer Keroh,Малайзия,2.2654,102.2801,Asia/Kuala_Lumpur,37716
Sungai Udang,Малайзия,2.269,102.1427,Asia/Kuala_Lumpur,26044
Malacca,Малайзия,2.196,102.2405,Asia/Kuala_Lumpur,579000
Merlimau,Малайзия,2.1449,102.4251,Asia/Kuala_Lumpur,18632
Teluk Panglima Garang,Малайзия,2.90796,101.46877,Asia/Kuala_Lumpur,49155
Pelabuhan Klang,Малайзия,2.99959,101.39287,Asia/Kuala_Lumpur,20000
Banting,Малайзия,2.8136,101.50185,Asia/Kuala_Lumpur,48240
Jenjarum,Малайзия,2.8724,101.49484,Asia/Kuala_Lumpur,24857
Bangi,Малайзия,2.9,101.78333,Asia/Kuala_Lumpur,45042
Semenyih,Малайзия,2.9516,101.843,Asia/Kuala_Lumpur,92491
Seremban,Малайзия,2.7297,101.9381,Asia/Kuala_Lumpur,372917
Port Dickson,Малайзия,2.52462,101.79651,Asia/Kuala_Lumpur,119300
Sepang,Малайзия,2.6931,101.7498,Asia/Kuala_Lumpur,212050
Taman Senawang Indah,Малайзия,2.691,101.989,Asia/Kuala_Lumpur,64497
Bahau,Малайзия,2.8079,102.4049,Asia/Kuala_Lumpur,31273
Kuala Pilah,Малайзия,2.7389,102.2487,Asia/Kuala_Lumpur,19510
Rembau,Малайзия,2.5897,102.0913,Asia/Kuala_Lumpur,29595
Batu Anam,Малайзия,2.5825,102.711,Asia/Kuala_Lumpur,21923
Rompin,Малайзия,2.7083,102.5047,Asia/Kuala_Lumpur,41931
Gemas,Малайзия,2.5832,102.6117,Asia/Kuala_Lumpur,29777
Pekan,Малайзия,3.4836,103.3996,Asia/Kuala_Lumpur,31826
Mentakab,Малайзия,3.4854,102.3484,Asia/Kuala_Lumpur,42171
Temerluh,Малайзия,3.4506,102.4176,Asia/Kuala_Lumpur,59916
Kampung Teluk Air Tawar,Малайзия,5.48333,100.38333,Asia/Kuala_Lumpur,19371
Batu Feringgi,Малайзия,5.4709,100.24529,Asia/Kuala_Lumpur,20000
Butterworth,Малайзия,5.3991,100.36382,Asia/Kuala_Lumpur,107591
Perai,Малайзия,5.38333,100.38333,Asia/Kuala_Lumpur,65301
Bukit Mertajam,Малайзия,5.36301,100.4667,Asia/Kuala_Lumpur,212329
Nibong Tebal,Малайзия,5.16586,100.47793,Asia/Kuala_Lumpur,40072
Parit Buntar,Малайзия,5.12671,100.49316,Asia/Kuala_Lumpur,27313
Kuala Kurau,Малайзия,5.01821,100.42824,Asia/Kuala_Lumpur,31065
Tasek Glugor,Малайзия,5.48032,100.49849,Asia/Kuala_Lumpur,135786
Balik Pulau,Малайзия,5.34916,100.23938,Asia/Kuala_Lumpur,23559
Bayan Lepas,Малайзия,5.29992,100.26052,Asia/Kuala_Lumpur,130455
George Town,Малайзия,5.41123,100.33543,Asia/Kuala_Lumpur,158336
Hulu Yam Lama,Малайзия,3.4537,101.6413,Asia/Kuala_Lumpur,20334
Serendah,Малайзия,3.3646,101.6041,Asia/Kuala_Lumpur,71202
Rawang,Малайзия,3.3213,101.5767,Asia/Kuala_Lumpur,199095
Sungai Buloh,Малайзия,3.21,101.561,Asia/Kuala_Lumpur,222858
Petaling Jaya,Малайзия,3.10726,101.60671,Asia/Kuala_Lumpur,807879
Kuala Lumpur,Малайзия,3.1412,101.68653,Asia/Kuala_Lumpur,1453975
Setapak,Малайзия,3.207,101.727,Asia/Kuala_Lumpur,353268
Batu Caves,Малайзия,3.238,101.682,Asia/Kuala_Lumpur,254083
Ampang,Малайзия,3.15,101.76667,Asia/Kuala_Lumpur,126285
Hulu Langat,Малайзия,3.1137,101.8142,Asia/Kuala_Lumpur,55251
Hutan Melintang,Малайзия,3.8766,100.9328,Asia/Kuala_Lumpur,28357
Sungai Besar,Малайзия,3.6746,100.9867,Asia/Kuala_Lumpur,26939
Kuantan,Малайзия,3.8077,103.326,Asia/Kuala_Lumpur,548014
Sungai Siput,Малайзия,4.3945,101.1947,Asia/Kuala_Lumpur,49000
Batu Gajah,Малайзия,4.46916,101.04107,Asia/Kuala_Lumpur,46183
Kampar,Малайзия,4.3,101.15,Asia/Kuala_Lumpur,19056
Tapah Road,Малайзия,4.16667,101.2,Asia/Kuala_Lumpur,27863
Bidur,Малайзия,4.11667,101.28333,Asia/Kuala_Lumpur,30016
Mukah,Малайзия,2.89435,112.09145,Asia/Kuching,33478
Tatau,Малайзия,2.88333,112.85,Asia/Kuching,31920
Parit,Малайзия,4.48333,100.91667,Asia/Kuala_Lumpur,60988
Lumut,Малайзия,4.2323,100.6298,Asia/Kuala_Lumpur,39595
Sitiawan,Малайзия,4.2168,100.6996,Asia/Kuala_Lumpur,156234
Teluk Intan,Малайзия,4.02219,101.02083,Asia/Kuala_Lumpur,232800
Gurun,Малайзия,5.81717,100.47381,Asia/Kuala_Lumpur,15964
Yan Besar,Малайзия,5.7989,100.37264,Asia/Kuala_Lumpur,67653
Sungai Petani,Малайзия,5.647,100.48772,Asia/Kuala_Lumpur,544851
Kepala Batas,Малайзия,5.51707,100.4265,Asia/Kuala_Lumpur,17131
Pasir Puteh,Малайзия,5.83333,102.4,Asia/Kuala_Lumpur,137400
Tanah Merah,Малайзия,5.8,102.15,Asia/Kuala_Lumpur,29116
Kuala Krai,Малайзия,5.5313,102.19925,Asia/Kuala_Lumpur,105007
Kuching,Малайзия,1.55,110.33333,Asia/Kuching,402738
Simunjan,Малайзия,1.38333,110.75,Asia/Kuching,23011
Sri Aman,Малайзия,1.24722,111.45278,Asia/Kuching,47313
Sarikei,Малайзия,2.11667,111.51667,Asia/Kuching,44039
Maradong,Малайзия,2.08333,111.61667,Asia/Kuching,20299
Julau,Малайзия,2.01667,111.91667,Asia/Kuching,15333
Sibu,Малайзия,2.3,111.81667,Asia/Kuching,198239
Pakan,Малайзия,1.88333,111.68333,Asia/Kuching,15462
Kangar,Малайзия,6.4414,100.19862,Asia/Kuala_Lumpur,63869
Changloon,Малайзия,6.43422,100.43133,Asia/Kuala_Lumpur,18872
Jitra,Малайзия,6.26812,100.42167,Asia/Kuala_Lumpur,63489
Kuala Kedah,Малайзия,6.1,100.3,Asia/Kuala_Lumpur,19231
Alor Setar,Малайзия,6.12104,100.36014,Asia/Kuala_Lumpur,417800
Tokai,Малайзия,6.02867,100.40691,Asia/Kuala_Lumpur,30000
Pokok Sena,Малайзия,6.17055,100.51885,Asia/Kuala_Lumpur,19677
Wakaf Baharu,Малайзия,6.11667,102.2,Asia/Kuala_Lumpur,17033
Pasir Mas,Малайзия,6.04934,102.13987,Asia/Kuala_Lumpur,230424
Kota Bharu,Малайзия,6.12361,102.24333,Asia/Kuala_Lumpur,568900
Kudat,Малайзия,6.88732,116.82364,Asia/Kuching,32393
Saratok,Малайзия,1.73333,111.33333,Asia/Kuching,19009
Daro,Малайзия,2.51667,111.43333,Asia/Kuching,19477
Engkilili,Малайзия,1.13864,111.66665,Asia/Kuching,15031
Betong,Малайзия,1.4,111.51667,Asia/Kuching,36303
Dalat,Малайзия,2.66667,112.08333,Asia/Kuching,21147
Kanowit,Малайзия,2.1,112.15,Asia/Kuching,24700
Lundu,Малайзия,1.67439,109.85171,Asia/Kuching,26372
Kapit,Малайзия,1.99546,112.93254,Asia/Kuching,33014
Niah,Малайзия,3.86203,113.71521,Asia/Kuching,48875
Belaga,Малайзия,2.7,113.78333,Asia/Kuching,22502
Bintulu,Малайзия,3.16667,113.03333,Asia/Kuching,151617
Sebauh,Малайзия,3.11667,113.26667,Asia/Kuching,29606
Lawas,Малайзия,4.8604,115.409,Asia/Kuching,26002
Limbang,Малайзия,4.75477,115.01011,Asia/Kuching,38093
Marudi,Малайзия,4.18333,114.31667,Asia/Kuching,90100
Beluru,Малайзия,3.98333,114.1,Asia/Kuching,28695
Miri,Малайзия,4.39928,113.99163,Asia/Kuching,300543
Ulu Tiram,Малайзия,1.6,103.81667,Asia/Kuala_Lumpur,75350
Ulu Kelang,Малайзия,3.18,101.773,Asia/Kuala_Lumpur,28222
Tanjung Sepat,Малайзия,2.6579,101.5629,Asia/Kuala_Lumpur,22340
Sungai Lalang,Малайзия,5.6998,100.51449,Asia/Kuala_Lumpur,34947
Sungai Dua,Малайзия,5.44266,100.42972,Asia/Kuala_Lumpur,28100
Seri Kembangan,Малайзия,3.03333,101.71667,Asia/Kuala_Lumpur,130252
Serian,Малайзия,1.16667,110.56667,Asia/Kuching,58059
Seputeh,Малайзия,3.11667,101.68333,Asia/Kuala_Lumpur,18605
Sentul,Малайзия,3.18333,101.68333,Asia/Kuala_Lumpur,100000
Relau,Малайзия,5.33096,100.28296,Asia/Kuala_Lumpur,18755
Puchong,Малайзия,3.0,101.61667,Asia/Kuala_Lumpur,375181
Permatang Kuching,Малайзия,5.46339,100.38144,Asia/Kuala_Lumpur,27191
Peringat,Малайзия,6.03333,102.28333,Asia/Kuala_Lumpur,23288
Ladang Seri Kundang,Малайзия,3.2856,101.519,Asia/Kuala_Lumpur,23307
Pantai Remis,Малайзия,4.4557,100.6288,Asia/Kuala_Lumpur,16317
